,contact_id,since_date,order_number,plan,transaction_date,section_name,row_name,first_seat,last_seat,num_seats,FSE,plan_base_price,pricecode,section_listing,eventcode,tickettypesid,sales_rep,9%
158,135666,3/29/2001,1921306-1,Full Season,2/18/2022,121,R,13,14,2,2.0,8400,FFR,Sideline Preferred,FS22,Renewed Full Season,Brent Burns,9156.0
159,135842,8/14/2017,1921307-1,Full Season,2/18/2022,112,Z,1,2,2,2.0,4872,KFR,Lower Level North,FS22,Renewed Full Season,Sebastian Aho,5310.4800000000005
160,136040,9/6/2001,1921308-1,Full Season,2/18/2022,318,F,6,7,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,Warrick Dunn,1922.7600000000002
161,136414,2/2/2001,1921309-1,Full Season,2/18/2022,112,N,3,4,2,2.0,4872,KFR,Lower Level North,FS22,Renewed Full Season,Shayne Gostisbehere,5310.4800000000005
162,136491,1/16/2001,1921310-1,Full Season,2/18/2022,308,B,3,6,4,4.0,3528,ZFR,FanZone,FS22,Renewed Full Season,Warrick Dunn,3845.5200000000004
163,136568,5/22/2002,1921311-1,Full Season,2/18/2022,303,F,3,3,1,1.0,1848,WFR,Terrace Preferred,FS22,Renewed Full Season,Brent Burns,2014.3200000000002
164,136700,3/15/2021,1921312-1,Full Season,2/18/2022,337,D,3,4,2,2.0,3024,XFR,Terrace Value,FS22,Renewed Full Season,Martin Necas,3296.1600000000003
165,136744,4/4/2002,1921313-1,Full Season,2/18/2022,127,F,11,11,1,1.0,3780,HFR,Lower Level South Preferred,FS22,Renewed Full Season,Calvin de Haan,4120.200000000001
166,136832,5/22/2002,1921314-1,Full Season,2/18/2022,308,B,7,8,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,Warrick Dunn,1922.7600000000002
167,136997,5/28/2001,1921315-1,Full Season,2/18/2022,334,A,1,4,4,4.0,4368,YFR,Shoot Twice Goal Zone,FS22,Renewed Full Season,David Ortiz,4761.120000000001
168,137041,6/11/2003,1921316-1,Full Season,2/18/2022,119,Q,8,9,2,2.0,10500,CFR,Center Ice Preferred,FS22,Renewed Full Season,Shayne Gostisbehere,11445.0
169,137294,10/2/2002,1921317-1,Full Season,2/18/2022,127,Q,1,2,2,2.0,5628,IFR,Lower Level South,FS22,Renewed Full Season,Brent Burns,6134.52
170,137558,6/3/2002,1921318-1,Full Season,2/18/2022,104,M,1,2,2,2.0,10500,CFR,Center Ice Preferred,FS22,Renewed Full Season,Jesper Fast,11445.0
171,138240,12/30/1999,1921319-1,Full Season,2/18/2022,105,J,5,6,2,2.0,9996,DFR,Center Ice  ,FS22,Renewed Full Season,David Ortiz,10895.640000000001
172,138317,3/21/2001,1921320-1,Full Season,2/18/2022,104,V,4,5,2,2.0,10500,CFR,Center Ice Preferred,FS22,Renewed Full Season,Shayne Gostisbehere,11445.0
173,138559,3/29/2001,1921321-1,Full Season,2/18/2022,324,A,33,34,2,2.0,5208,TFR,Mezzanine,FS22,Renewed Full Season,Calvin de Haan,5676.72
174,138636,9/5/2002,1921322-1,Full Season,2/18/2022,304,D,3,4,2,2.0,4032,VFR,Center Ice Terrace,FS22,Renewed Full Season,David Ortiz,4394.88
175,139010,4/30/2001,1921323-1,Full Season,2/18/2022,121,K,1,2,2,2.0,8400,FFR,Sideline Preferred,FS22,Renewed Full Season,Warrick Dunn,9156.0
176,139175,9/10/2002,1921324-1,Full Season,2/18/2022,113,F,4,4,1,1.0,3192,JFR,Lower Level North Preferred,FS22,Renewed Full Season,David Ortiz,3479.28
177,139670,2/19/2001,1921326-1,Full Season,2/18/2022,128,C,7,8,2,2.0,7560,HFR,Lower Level South Preferred,FS22,Renewed Full Season,David Ortiz,8240.400000000001
178,139923,2/13/2001,1921327-1,Full Season,2/18/2022,314,B,1,2,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,Warrick Dunn,1922.7600000000002
179,140891,8/3/1998,1921328-1,Full Season,2/18/2022,120,D,12,13,2,2.0,9996,DFR,Center Ice  ,FS22,Renewed Full Season,David Ortiz,10895.640000000001
180,140924,7/1/1997,1921329-1,Full Season,2/18/2022,324,A,16,18,3,3.0,7812,TFR,Mezzanine,FS22,Renewed Full Season,Brent Burns,8515.08
181,140935,3/18/1999,1921330-1,Full Season,2/18/2022,112,E,3,4,2,2.0,6384,JFR,Lower Level North Preferred,FS22,Renewed Full Season,Brent Burns,6958.56
182,140935,3/18/1999,1921330-2,Full Season,2/18/2022,116,C,1,2,2,2.0,6888,GFR,Sideline  ,FS22,Renewed Full Season,Brent Burns,7507.920000000001
183,140946,3/29/2019,1921331-1,Full Season,2/18/2022,122,Z,9,12,4,4.0,9240,GPR,Sideline  ,FS22,Renewed PH Full Season,Martin Necas,10071.6
184,140957,7/31/1997,1921332-1,Full Season,2/18/2022,304,A,17,18,2,2.0,5208,TFR,Mezzanine,FS22,Renewed Full Season,Brent Burns,5676.72
185,140968,5/5/1999,1921333-1,Full Season,2/18/2022,126,C,1,1,1,1.0,3780,HFR,Lower Level South Preferred,FS22,Renewed Full Season,Warrick Dunn,4120.200000000001
186,140990,10/7/1998,1921334-1,Full Season,2/18/2022,314,A,32,33,2,2.0,5208,TFR,Mezzanine,FS22,Renewed Full Season,David Ortiz,5676.72
187,141045,9/2/1999,1921335-1,Full Season,2/18/2022,104,WW,5,9,5,5.0,26250,CFR,Center Ice Preferred,FS22,Renewed Full Season,Ryan Braun,28612.500000000004
188,141045,9/2/1999,1921335-2,Full Season,2/18/2022,104,XX,1,9,9,9.0,47250,CFR,Center Ice Preferred,FS22,Renewed Full Season,Ryan Braun,51502.50000000001
189,141056,9/23/1999,1921336-1,Full Season,2/18/2022,124,F,7,8,2,2.0,7560,HFR,Lower Level South Preferred,FS22,Renewed Full Season,Brent Burns,8240.400000000001
190,141111,2/11/1999,1921337-1,Full Season,2/18/2022,226,A,11,12,2,2.0,10164,PFR,Club Ledge,FS22,Renewed Full Season,Warrick Dunn,11078.76
191,141122,4/1/2004,1921338-1,Full Season,2/18/2022,320,F,11,13,3,3.0,2646,ZFR,FanZone,FS22,Renewed Full Season,David Ortiz,2884.1400000000003
192,141276,7/12/1999,1921339-1,Full Season,2/18/2022,113,C,7,8,2,2.0,6384,JFR,Lower Level North Preferred,FS22,Renewed Full Season,Calvin de Haan,6958.56
193,141408,6/9/1998,1921341-1,Full Season,2/18/2022,112,F,5,7,3,3.0,9576,JFR,Lower Level North Preferred,FS22,Renewed Full Season,Sebastian Aho,10437.84
194,141419,6/23/1997,1921342-1,Full Season,2/18/2022,119,N,9,9,1,1.0,5250,CFR,Center Ice Preferred,FS22,Renewed Full Season,Warrick Dunn,5722.5
195,141507,7/17/1998,1921344-1,Full Season,2/18/2022,113,A,1,9,9,9.0,77490,AFR,Row 1,FS22,Renewed Full Season,Shayne Gostisbehere,103565.385
196,141529,7/27/1998,1921345-1,Full Season,2/18/2022,108,XX,1,2,2,2.0,4872,KFR,Lower Level North,FS22,Renewed Full Season,Shayne Gostisbehere,5310.4800000000005
197,141727,6/19/1997,1921346-1,Full Season,2/18/2022,105,H,11,14,4,4.0,19992,DFR,Center Ice  ,FS22,Renewed Full Season,Martin Necas,21791.280000000002
198,141738,6/24/1997,1921347-1,Full Season,2/18/2022,126,F,1,4,4,4.0,15120,HFR,Lower Level South Preferred,FS22,Renewed Full Season,Frederik Andersen,16480.800000000003
199,141793,6/24/1997,1921348-1,Full Season,2/18/2022,126,G,10,11,2,2.0,7560,HFR,Lower Level South Preferred,FS22,Renewed Full Season,Sebastian Aho,8240.400000000001
200,141793,6/24/1997,1921348-2,Full Season,2/18/2022,127,G,1,2,2,2.0,7560,HFR,Lower Level South Preferred,FS22,Renewed Full Season,Sebastian Aho,8240.400000000001
201,142002,6/25/1997,1921349-1,Full Season,2/18/2022,119,Q,1,2,2,2.0,10500,CFR,Center Ice Preferred,FS22,Renewed Full Season,David Ortiz,11445.0
202,142024,6/25/1997,1921350-1,Full Season,2/18/2022,120,L,1,2,2,2.0,9996,DFR,Center Ice  ,FS22,Renewed Full Season,Warrick Dunn,10895.640000000001
203,142035,6/19/1997,1921351-1,Full Season,2/18/2022,121,R,1,4,4,4.0,16800,FFR,Sideline Preferred,FS22,Renewed Full Season,Sebastian Aho,18312.0
204,142035,6/19/1997,1921351-2,Full Season,2/18/2022,121,T,1,4,4,4.0,16800,FFR,Sideline Preferred,FS22,Renewed Full Season,Sebastian Aho,18312.0
205,142035,6/19/1997,1921351-3,Full Season,2/18/2022,314,B,3,4,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,Sebastian Aho,1922.7600000000002
206,142046,9/4/1998,1921352-1,Full Season,2/18/2022,124,P,13,14,2,2.0,5628,IFR,Lower Level South,FS22,Renewed Full Season,David Ortiz,6134.52
207,142112,2/22/1999,1921353-1,Full Season,2/18/2022,118,T,1,4,4,4.0,19992,DFR,Center Ice  ,FS22,Renewed Full Season,Brent Burns,21791.280000000002
208,142222,9/24/1998,1921354-1,Full Season,2/18/2022,106,C,1,2,2,2.0,8400,FFR,Sideline Preferred,FS22,Renewed Full Season,Brent Burns,9156.0
209,142288,3/4/1999,1921355-1,Full Season,2/18/2022,113,VV,1,4,4,4.0,9744,KFR,Lower Level North,FS22,Renewed Full Season,Martin Necas,10620.960000000001
210,142343,1/31/2011,1921356-1,Full Season,2/18/2022,125,D,3,4,2,2.0,7560,HFR,Lower Level South Preferred,FS22,Renewed Full Season,Brent Burns,8240.400000000001
211,142497,4/15/1999,1921357-1,Full Season,2/18/2022,125,WW,15,16,2,2.0,5628,IFR,Lower Level South,FS22,Renewed Full Season,David Ortiz,6134.52
212,142574,6/19/1997,1921358-1,Full Season,2/18/2022,120,H,1,2,2,2.0,9996,DFR,Center Ice  ,FS22,Renewed Full Season,Warrick Dunn,10895.640000000001
213,142574,6/19/1997,1921358-2,Full Season,2/18/2022,120,J,1,2,2,2.0,9996,DFR,Center Ice  ,FS22,Renewed Full Season,Warrick Dunn,10895.640000000001
214,142629,5/5/1999,1921359-1,Full Season,2/18/2022,111,A,5,6,2,2.0,17220,AFR,Row 1,FS22,Renewed Full Season,David Ortiz,23014.53
215,142695,5/18/1999,1921360-1,Full Season,2/18/2022,312,F,5,10,6,6.0,5292,ZFR,FanZone,FS22,Renewed Full Season,Shayne Gostisbehere,5768.280000000001
216,142739,6/18/1997,1921361-1,Full Season,2/18/2022,126,D,1,2,2,2.0,7560,HFR,Lower Level South Preferred,FS22,Renewed Full Season,David Ortiz,8240.400000000001
217,142794,7/11/1997,1921362-1,Full Season,2/18/2022,127,A,7,8,2,2.0,17220,AFR,Row 1,FS22,Renewed Full Season,Calvin de Haan,23014.53
218,142794,7/11/1997,1921362-2,Full Season,2/18/2022,127,B,7,8,2,2.0,10500,BFR,Row 2,FS22,Renewed Full Season,Calvin de Haan,12180.0
219,142849,7/22/1997,1921364-1,Full Season,2/18/2022,127,C,8,9,2,2.0,7560,HFR,Lower Level South Preferred,FS22,Renewed Full Season,Warrick Dunn,8240.400000000001
220,142849,7/22/1997,1921364-2,Full Season,2/18/2022,128,C,1,2,2,2.0,7560,HFR,Lower Level South Preferred,FS22,Renewed Full Season,Warrick Dunn,8240.400000000001
221,142904,7/29/1997,1921366-1,Full Season,2/18/2022,333,A,10,13,4,4.0,4368,YFR,Shoot Twice Goal Zone,FS22,Renewed Full Season,David Ortiz,4761.120000000001
222,143025,11/7/1997,1921367-1,Full Season,2/18/2022,101,XX,1,1,1,1.0,2310,GPR,Sideline  ,FS22,Renewed PH Full Season,Calvin de Haan,2517.9
223,143476,10/5/1999,1921369-1,Full Season,2/18/2022,101,XX,14,15,2,2.0,4620,GPR,Sideline  ,FS22,Renewed PH Full Season,David Ortiz,5035.8
224,143806,3/18/1999,1921371-1,Full Season,2/18/2022,227,A,7,8,2,2.0,10164,PFR,Club Ledge,FS22,Renewed Full Season,Jesper Fast,11078.76
225,144092,6/1/2001,1921372-1,Full Season,2/18/2022,221,A,9,10,2,2.0,7644,SFR,Club Select,FS22,Renewed Full Season,Calvin de Haan,8331.960000000001
226,145676,4/14/2002,1921375-1,Full Season,2/18/2022,324,C,21,21,1,1.0,2016,VFR,Center Ice Terrace,FS22,Renewed Full Season,Brent Burns,2197.44
227,146127,9/15/2005,1921376-1,Full Season,2/18/2022,314,E,11,11,1,1.0,882,ZFR,FanZone,FS22,Renewed Full Season,Brent Burns,961.3800000000001
228,146380,3/16/2019,1921379-1,Full Season,2/18/2022,103,Y,3,6,4,4.0,13104,EPR,Center Ice Top 8,FS22,Renewed PH Full Season,Martin Necas,14283.36
229,146435,3/8/2021,1921380-1,Full Season,2/18/2022,121,D,3,4,2,2.0,8400,FFR,Sideline Preferred,FS22,Renewed Full Season,Warrick Dunn,9156.0
230,147205,6/5/2002,1921381-1,Full Season,2/18/2022,320,D,5,6,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,Calvin de Haan,1922.7600000000002
231,147315,6/5/2002,1921382-1,Full Season,2/18/2022,103,T,13,14,2,2.0,9996,DFR,Center Ice  ,FS22,Renewed Full Season,Calvin de Haan,10895.640000000001
232,147337,5/2/2002,1921383-1,Full Season,2/18/2022,115,R,12,13,2,2.0,4872,KFR,Lower Level North,FS22,Renewed Full Season,Warrick Dunn,5310.4800000000005
233,147524,6/7/2002,1921384-1,Full Season,2/18/2022,126,S,13,14,2,2.0,5628,IFR,Lower Level South,FS22,Renewed Full Season,Warrick Dunn,6134.52
234,147601,3/13/2000,1921385-1,Full Season,2/18/2022,108,S,13,14,2,2.0,3696,KPR,Lower Level North,FS22,Renewed PH Full Season,Warrick Dunn,4028.6400000000003
235,147667,4/9/2001,1921386-1,Full Season,2/18/2022,304,G,15,16,2,2.0,4032,VFR,Center Ice Terrace,FS22,Renewed Full Season,David Ortiz,4394.88
236,147832,5/31/2001,1921387-1,Full Season,2/18/2022,314,A,30,30,1,1.0,2604,TFR,Mezzanine,FS22,Renewed Full Season,David Ortiz,2838.36
237,148261,8/5/2002,1921388-1,Full Season,2/18/2022,202,D,13,16,4,4.0,15288,SFR,Club Select,FS22,Renewed Full Season,Shayne Gostisbehere,16663.920000000002
238,149020,5/22/2002,1921389-1,Full Season,2/18/2022,113,C,1,4,4,4.0,12768,JFR,Lower Level North Preferred,FS22,Renewed Full Season,David Ortiz,13917.12
239,149339,11/15/2000,1921390-1,Full Season,2/18/2022,115,Y,13,14,2,2.0,3696,KPR,Lower Level North,FS22,Renewed PH Full Season,Brent Burns,4028.6400000000003
240,149350,1/21/2002,1921391-1,Full Season,2/18/2022,112,G,9,9,1,1.0,3192,JFR,Lower Level North Preferred,FS22,Renewed Full Season,David Ortiz,3479.28
241,150197,9/1/1999,1921393-1,Full Season,2/18/2022,201,A,1,2,2,2.0,7644,SFR,Club Select,FS22,Renewed Full Season,Calvin de Haan,8331.960000000001
242,150494,10/31/2005,1921394-1,Full Season,2/18/2022,334,F,7,8,2,2.0,2184,YFR,Shoot Twice Goal Zone,FS22,Renewed Full Season,Calvin de Haan,2380.5600000000004
243,150934,7/10/2000,1921395-1,Full Season,2/18/2022,121,Z,1,2,2,2.0,8400,FFR,Sideline Preferred,FS22,Renewed Full Season,Shayne Gostisbehere,9156.0
244,150945,5/29/2003,1921396-1,Full Season,2/18/2022,106,Q,1,2,2,2.0,8400,FFR,Sideline Preferred,FS22,Renewed Full Season,Warrick Dunn,9156.0
245,151605,9/25/2001,1921397-1,Full Season,2/18/2022,304,D,9,10,2,2.0,4032,VFR,Center Ice Terrace,FS22,Renewed Full Season,David Ortiz,4394.88
246,151638,4/30/2001,1921398-1,Full Season,2/18/2022,314,C,8,8,1,1.0,882,ZFR,FanZone,FS22,Renewed Full Season,Calvin de Haan,961.3800000000001
247,152034,5/23/2001,1921399-1,Full Season,2/18/2022,113,F,3,3,1,1.0,3192,JFR,Lower Level North Preferred,FS22,Renewed Full Season,David Ortiz,3479.28
248,152100,2/11/2002,1921400-1,Full Season,2/18/2022,125,D,11,11,1,1.0,3780,HFR,Lower Level South Preferred,FS22,Renewed Full Season,Martin Necas,4120.200000000001
249,152606,7/21/1999,1921403-1,Full Season,2/18/2022,115,N,11,12,2,2.0,4872,KFR,Lower Level North,FS22,Renewed Full Season,Calvin de Haan,5310.4800000000005
250,152694,9/18/2013,1921404-1,Full Season,2/18/2022,126,A,9,10,2,2.0,17220,AFR,Row 1,FS22,Renewed Full Season,David Ortiz,23014.53
251,152771,5/1/2001,1921405-1,Full Season,2/18/2022,107,YY,1,2,2,2.0,4872,KFR,Lower Level North,FS22,Renewed Full Season,Brent Burns,5310.4800000000005
252,155752,6/1/2001,1921406-1,Full Season,2/18/2022,119,R,3,4,2,2.0,10500,CFR,Center Ice Preferred,FS22,Renewed Full Season,Shayne Gostisbehere,11445.0
253,156368,2/14/2001,1921407-1,Full Season,2/18/2022,120,R,1,4,4,4.0,19992,DFR,Center Ice  ,FS22,Renewed Full Season,David Ortiz,21791.280000000002
254,156368,2/14/2001,1921407-2,Full Season,2/18/2022,314,B,12,13,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,David Ortiz,1922.7600000000002
255,156368,2/14/2001,1921407-3,Full Season,2/18/2022,318,B,7,8,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,David Ortiz,1922.7600000000002
256,162616,7/7/1997,1921408-1,Full Season,2/18/2022,121,S,1,2,2,2.0,8400,FFR,Sideline Preferred,FS22,Renewed Full Season,Calvin de Haan,9156.0
257,162638,2/11/1999,1921409-1,Full Season,2/18/2022,304,A,1,2,2,2.0,5208,TFR,Mezzanine,FS22,Renewed Full Season,Shayne Gostisbehere,5676.72
258,162638,2/11/1999,1921409-2,Full Season,2/18/2022,304,A,9,10,2,2.0,5208,TFR,Mezzanine,FS22,Renewed Full Season,Shayne Gostisbehere,5676.72
259,162671,6/24/1997,1921410-1,Full Season,2/18/2022,104,Q,6,9,4,4.0,21000,CFR,Center Ice Preferred,FS22,Renewed Full Season,Calvin de Haan,22890.0
260,162759,6/26/1997,1921411-1,Full Season,2/18/2022,122,X,1,2,2,2.0,4620,GPR,Sideline  ,FS22,Renewed PH Full Season,Warrick Dunn,5035.8
261,162858,2/5/1999,1921413-1,Full Season,2/18/2022,211,A,14,15,2,2.0,12768,NFR,Champions Club,FS22,Renewed Full Season,David Ortiz,13917.12
262,162869,9/18/1997,1921414-1,Full Season,2/18/2022,123,N,11,12,2,2.0,5628,IFR,Lower Level South,FS22,Renewed Full Season,David Ortiz,6134.52
263,162891,6/29/1999,1921415-1,Full Season,2/18/2022,129,F,1,6,6,6.0,22680,HFR,Lower Level South Preferred,FS22,Renewed Full Season,David Ortiz,24721.2
264,162902,6/1/2000,1921416-1,Full Season,2/18/2022,102,R,10,14,5,5.0,21000,FFR,Sideline Preferred,FS22,Renewed Full Season,Martin Necas,22890.0
265,162979,5/10/1999,1921418-1,Full Season,2/18/2022,112,C,3,4,2,2.0,6384,JFR,Lower Level North Preferred,FS22,Renewed Full Season,David Ortiz,6958.56
266,163012,5/4/2019,1921419-1,Full Season,2/18/2022,109,N,1,2,2,2.0,3696,KPR,Lower Level North,FS22,Renewed PH Full Season,Shayne Gostisbehere,4028.6400000000003
267,163023,7/12/1999,1921420-1,Full Season,2/18/2022,324,F,20,21,2,2.0,4032,VFR,Center Ice Terrace,FS22,Renewed Full Season,Calvin de Haan,4394.88
268,163034,11/30/2005,1921421-1,Full Season,2/18/2022,125,P,6,9,4,4.0,11256,IFR,Lower Level South,FS22,Renewed Full Season,David Ortiz,12269.04
269,163067,2/8/1999,1921422-1,Full Season,2/18/2022,111,J,3,4,2,2.0,6384,JFR,Lower Level North Preferred,FS22,Renewed Full Season,Calvin de Haan,6958.56
270,163089,6/8/1998,1921423-1,Full Season,2/18/2022,101,W,11,12,2,2.0,4620,GPR,Sideline  ,FS22,Renewed PH Full Season,Calvin de Haan,5035.8
271,163089,6/8/1998,1921423-2,Full Season,2/18/2022,125,C,5,6,2,2.0,7560,HFR,Lower Level South Preferred,FS22,Renewed Full Season,Calvin de Haan,8240.400000000001
272,163133,6/9/1998,1921424-1,Full Season,2/18/2022,111,C,1,2,2,2.0,6384,JFR,Lower Level North Preferred,FS22,Renewed Full Season,David Ortiz,6958.56
273,163430,6/24/1997,1921425-1,Full Season,2/18/2022,121,XX,1,2,2,2.0,8400,FFR,Sideline Preferred,FS22,Renewed Full Season,Calvin de Haan,9156.0
274,163474,6/24/1997,1921426-1,Full Season,2/18/2022,101,X,12,13,2,2.0,4620,GPR,Sideline  ,FS22,Renewed PH Full Season,Jordan Martinook,5035.8
275,163474,6/24/1997,1921426-2,Full Season,2/18/2022,320,C,1,2,2,2.0,1764,ZFR,FanZone,FS22,Renewed Full Season,Jordan Martinook,1922.7600000000002
276,163551,6/24/1997,1921427-1,Full Season,2/18/2022,127,A,3,6,4,4.0,34440,AFR,Row 1,FS22,Renewed Full Season,Calvin de Haan,46029.06
277,163683,2/22/1999,1921428-1,Full Season,2/18/2022,120,F,9,12,4,4.0,19992,DFR,Center Ice  ,FS22,Renewed Full Season,David Ortiz,21791.280000000002
278,163782,9/18/1998,1921429-1,Full Season,2/18/2022,105,N,5,8,4,4.0,19992,DFR,Center Ice  ,FS22,Renewed Full Season,David Ortiz,21791.280000000002
279,163859,6/26/1997,1921430-1,Full Season,2/18/2022,125,C,1,2,2,2.0,7560,HFR,Lower Level South Preferred,FS22,Renewed Full Season,Brent Burns,8240.400000000001
280,163991,6/19/1997,1921431-1,Full Season,2/18/2022,102,L,13,14,2,2.0,8400,FFR,Sideline Preferred,FS22,Renewed Full Season,David Ortiz,9156.0
281,164134,12/22/1998,1921433-1,Full Season,2/18/2022,119,L,6,9,4,4.0,21000,CFR,Center Ice Preferred,FS22,Renewed Full Season,David Ortiz,22890.0
282,164178,6/30/1997,1921434-2,Full Season,2/18/2022,123,N,1,2,2,2.0,5628,IFR,Lower Level South,FS22,Renewed Full Season,David Ortiz,6134.52
283,164332,7/7/1997,1921435-1,Full Season,2/18/2022,226,B,3,4,2,2.0,10164,PFR,Club Ledge,FS22,Renewed Full Season,Calvin de Haan,11078.76
284,164409,5/20/2019,1921436-1,Full Season,2/18/2022,104,N,7,7,1,1.0,5250,CFR,Center Ice Preferred,FS22,Renewed Full Season,Sebastian Aho,5722.5
285,164431,7/9/1997,1921437-1,Full Season,2/18/2022,105,K,1,2,2,2.0,9996,DFR,Center Ice  ,FS22,Renewed Full Season,Calvin de Haan,10895.640000000001
286,164442,2/24/2006,1921438-1,Full Season,2/18/2022,126,P,12,13,2,2.0,5628,IFR,Lower Level South,FS22,Renewed Full Season,Brent Burns,6134.52
287,164453,7/10/1997,1921439-1,Full Season,2/18/2022,127,XX,1,1,1,1.0,2814,IFR,Lower Level South,FS22,Renewed Full Season,David Ortiz,3067.26
288,164541,7/23/1997,1921440-1,Full Season,2/18/2022,103,P,1,2,2,2.0,9996,DFR,Center Ice  ,FS22,Renewed Full Season,Calvin de Haan,10895.640000000001
289,164563,8/1/1997,1921441-1,Full Season,2/18/2022,126,K,1,2,2,2.0,7560,HFR,Lower Level South Preferred,FS22,Renewed Full Season,Brent Burns,8240.400000000001
290,164563,8/1/1997,1921441-2,Full Season,2/18/2022,126,L,1,2,2,2.0,7560,HFR,Lower Level South Preferred,FS22,Renewed Full Season,Brent Burns,8240.400000000001
291,164728,8/27/1997,1921442-1,Full Season,2/18/2022,110,F,3,4,2,2.0,6384,JFR,Lower Level North Preferred,FS22,Renewed Full Season,Warrick Dunn,6958.56
292,164772,8/29/1997,1921444-1,Full Season,2/18/2022,101,D,6,7,2,2.0,6888,GFR,Sideline  ,FS22,Renewed Full Season,Warrick Dunn,7507.920000000001
293,164805,6/19/1997,1921445-1,Full Season,2/18/2022,324,A,12,13,2,2.0,5208,TFR,Mezzanine,FS22,Renewed Full Season,Calvin de Haan,5676.72
294,164915,6/21/2021,1921448-1,Full Season,2/18/2022,104,G,1,6,6,6.0,31500,CFR,Center Ice Preferred,FS22,Renewed Full Season,Shayne Gostisbehere,34335.0
295,164948,9/24/1997,1921449-1,Full Season,2/18/2022,304,D,5,6,2,2.0,4032,VFR,Center Ice Terrace,FS22,Renewed Full Season,David Ortiz,4394.88
296,164981,11/7/1997,1921450-1,Full Season,2/18/2022,114,F,1,2,2,2.0,6384,JFR,Lower Level North Preferred,FS22,Renewed Full Season,Jesper Fast,6958.56
297,164992,11/7/1997,1921451-1,Full Season,2/18/2022,104,N,1,4,4,4.0,21000,CFR,Center Ice Preferred,FS22,Renewed Full Season,Jesper Fast,22890.0
298,165058,11/7/1997,1921452-1,Full Season,2/18/2022,123,K,7,8,2,2.0,7560,HFR,Lower Level South Preferred,FS22,Renewed Full Season,Warrick Dunn,8240.400000000001
299,165069,6/20/1997,1921453-1,Full Season,2/18/2022,121,Y,1,4,4,4.0,16800,FFR,Sideline Preferred,FS22,Renewed Full Season,Shayne Gostisbehere,18312.0
300,165168,11/7/1997,1921454-1,Full Season,2/18/2022,113,C,5,6,2,2.0,6384,JFR,Lower Level North Preferred,FS22,Renewed Full Season,Calvin de Haan,6958.56
301,165289,10/21/1999,1921455-1,Full Season,2/18/2022,102,N,13,14,2,2.0,8400,FFR,Sideline Preferred,FS22,Renewed Full Season,David Ortiz,9156.0
302,165487,6/18/1999,1921456-1,Full Season,2/18/2022,118,N,7,10,4,4.0,19992,DFR,Center Ice  ,FS22,Renewed Full Season,Calvin de Haan,21791.280000000002
303,165520,11/9/1999,1921457-1,Full Season,2/18/2022,122,B,1,4,4,4.0,21000,BFR,Row 2,FS22,Renewed Full Season,Jesper Fast,24360.0
